Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
main,org.mockito,AdditionalMatchers,AdditionalMatchers,3,1,1
main,org.mockito,ArgumentCaptor,ArgumentCaptor,3,1,1
main,org.mockito,ArgumentCaptor,ArgumentCaptor,4,1,0
main,org.mockito,ArgumentCaptor,ArgumentCaptor,3,1,0
main,org.mockito,ArgumentCaptor,ArgumentCaptor,3,1,0
main,org.mockito,ArgumentCaptor,ArgumentCaptor,3,1,1
main,org.mockito,ArgumentMatcher,ArgumentMatcher,0,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,3,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,3,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,3,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,3,1,2
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,3,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,3,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,5,2,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,2
main,org.mockito,ArgumentMatchers,ArgumentMatchers,5,2,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,3,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,3,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,3,1,0
main,org.mockito,ArgumentMatchers,ArgumentMatchers,3,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,4,1,1
main,org.mockito,ArgumentMatchers,ArgumentMatchers,3,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,1
