Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountLine,CountLineCode,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcherFromInterface.matches",,,,3,3,1,,,1
Private Static Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcherSubclass",0,0,4,6,6,,3,0,2
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcherSubclass.describeTo",,,,1,1,1,,,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcherSubclass.matches",,,,3,3,1,,,1
Private Static Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.SubclassGenericMatcherFromInterface",0,1,3,7,7,,2,0,3
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.SubclassGenericMatcherFromInterface.describeMismatch",,,,1,1,1,,,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.SubclassGenericMatcherFromInterface.describeTo",,,,1,1,1,,,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.SubclassGenericMatcherFromInterface.matches",,,,3,3,1,,,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType",,,,38,33,1,,,1
Anonymous Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_1)",0,0,2,7,6,,2,0,2
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_1).describeTo",,,,2,2,1,,,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_1).matches",,,,3,3,1,,,1
Anonymous Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_2)",0,0,3,10,8,,2,0,3
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_2).describeMismatch",,,,2,2,1,,,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_2).describeTo",,,,2,2,1,,,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_2).matches",,,,3,3,1,,,1
Anonymous Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_3)",0,0,0,1,1,,2,0,0
Package,"org.mockito.internal.handler",,,,681,448,,,,63
Generic Class,"org.mockito.internal.handler.InvocationNotifierHandler",6,0,6,57,42,,1,41,11
Public Constructor,"org.mockito.internal.handler.InvocationNotifierHandler.InvocationNotifierHandler",,,,4,4,1,,,1
TypeVariable,"org.mockito.internal.handler.InvocationNotifierHandler.T",0,0,0,0,0,,1,0,0
Public Method,"org.mockito.internal.handler.InvocationNotifierHandler.getInvocationContainer",,,,3,3,1,,,1
Public Method,"org.mockito.internal.handler.InvocationNotifierHandler.getMockSettings",,,,3,3,1,,,1
Public Method,"org.mockito.internal.handler.InvocationNotifierHandler.handle",,,,10,10,2,,,2
Private Method,"org.mockito.internal.handler.InvocationNotifierHandler.notifyMethodCall",,,,9,9,3,,,3
Private Method,"org.mockito.internal.handler.InvocationNotifierHandler.notifyMethodCallException",,,,9,9,3,,,3
Public Class,"org.mockito.internal.handler.InvocationNotifierHandlerTest",16,0,6,99,71,,1,58,7
Private Static Class,"org.mockito.internal.handler.InvocationNotifierHandlerTest.CustomListener",1,0,1,5,4,,1,0,1
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.CustomListener.reportInvocation",,,,3,2,1,,,1
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.setUp",,,,6,6,1,,,1
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.should_delegate_all_MockHandlerInterface_to_the_parameterized_MockHandler",,,,7,6,1,,,1
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.should_notify_all_listeners_when_called_delegate_handler_returns_ex",,,,12,7,1,,,1
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.should_notify_all_listeners_when_called_delegate_handler_throws_exception_and_rethrow_it",,,,15,11,1,,,1
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.should_notify_all_listeners_when_calling_delegate_handler",,,,11,6,1,,,1
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.should_report_listener_exception",,,,14,13,2,,,2
Public Class,"org.mockito.internal.handler.MockHandlerFactory",5,0,1,11,7,,1,0,1
Public Static Generic Method,"org.mockito.internal.handler.MockHandlerFactory.createMockHandler",,,,5,5,1,,,1
TypeVariable,"org.mockito.internal.handler.MockHandlerFactory.createMockHandler.T",0,0,0,0,0,,1,0,0
Public Class,"org.mockito.internal.handler.MockHandlerFactoryTest",8,0,13,42,22,,2,0,2
Public Method,"org.mockito.internal.handler.MockHandlerFactoryTest.handle_result_must_not_be_null_for_primitives",,,,15,9,1,,,1
Public Method,"org.mockito.internal.handler.MockHandlerFactoryTest.valid_handle_result_is_permitted",,,,14,8,1,,,1
Public Generic Class,"org.mockito.internal.handler.MockHandlerImpl",19,0,6,113,72,,1,58,12
Public Constructor,"org.mockito.internal.handler.MockHandlerImpl.MockHandlerImpl",,,,6,5,1,,,1
TypeVariable,"org.mockito.internal.handler.MockHandlerImpl.T",0,0,0,0,0,,1,0,0
Private Method,"org.mockito.internal.handler.MockHandlerImpl.createVerificationData",,,,7,6,2,,,2
Public Method,"org.mockito.internal.handler.MockHandlerImpl.getInvocationContainer",,,,3,3,1,,,1
Public Method,"org.mockito.internal.handler.MockHandlerImpl.getMockSettings",,,,3,3,1,,,1
Public Method,"org.mockito.internal.handler.MockHandlerImpl.handle",,,,66,43,5,,,5
Private Method,"org.mockito.internal.handler.MockHandlerImpl.notifyStubbedAnswerLookup",,,,7,6,2,,,2
Public Class,"org.mockito.internal.handler.MockHandlerImplTest",22,0,18,83,61,,2,85,8
Private Static Class,"org.mockito.internal.handler.MockHandlerImplTest.AWrongType",0,0,0,3,3,,1,0,0
Private Method,"org.mockito.internal.handler.MockHandlerImplTest.create_correctly_stubbed_handler",,,,5,5,1,,,1
Private Method,"org.mockito.internal.handler.MockHandlerImplTest.create_handler_with_listeners",,,,7,7,1,,,1
Public Method,"org.mockito.internal.handler.MockHandlerImplTest.should_remove_verification_mode_even_when_invalid_matchers",,,,23,17,2,,,2
Anonymous Class,"org.mockito.internal.handler.MockHandlerImplTest.should_remove_verification_mode_even_when_invalid_matchers.(Anon_1)",4,0,3,4,4,,2,0,1
Public Method,"org.mockito.internal.handler.MockHandlerImplTest.should_remove_verification_mode_even_when_invalid_matchers.(Anon_1).bindMatchers",,,,3,3,1,,,1
Public Method,"org.mockito.internal.handler.MockHandlerImplTest.should_report_bogus_default_answer",,,,10,9,1,,,1
Public Method,"org.mockito.internal.handler.MockHandlerImplTest.should_throw_mockito_exception_when_invocation_handler_throws_anything",,,,9,6,1,,,1
Private Method,"org.mockito.internal.handler.MockHandlerImplTest.stub_ordinary_invocation_with_given_return_value",,,,3,3,1,,,1
Private Method,"org.mockito.internal.handler.MockHandlerImplTest.stub_ordinary_invocation_with_invocation_matcher",,,,4,4,1,,,1
Public Class,"org.mockito.internal.handler.NotifiedMethodInvocationReport",5,0,9,74,44,,1,37,15
Public Constructor,"org.mockito.internal.handler.NotifiedMethodInvocationReport.NotifiedMethodInvocationReport",,,,12,5,1,,,1
Public Constructor,"org.mockito.internal.handler.NotifiedMethodInvocationReport.NotifiedMethodInvocationReport",,,,12,5,1,,,1
Public Method,"org.mockito.internal.handler.NotifiedMethodInvocationReport.equals",,,,10,8,3,,,3
Public Method,"org.mockito.internal.handler.NotifiedMethodInvocationReport.getInvocation",,,,3,3,1,,,1
Public Method,"org.mockito.internal.handler.NotifiedMethodInvocationReport.getLocationOfStubbing",,,,3,3,2,,,2
Public Method,"org.mockito.internal.handler.NotifiedMethodInvocationReport.getReturnedValue",,,,3,3,1,,,1
Public Method,"org.mockito.internal.handler.NotifiedMethodInvocationReport.getThrowable",,,,3,3,1,,,1
Public Method,"org.mockito.internal.handler.NotifiedMethodInvocationReport.hashCode",,,,6,6,4,,,4
Public Method,"org.mockito.internal.handler.NotifiedMethodInvocationReport.threwException",,,,3,3,1,,,1
Generic Class,"org.mockito.internal.handler.NullResultGuardian",5,0,4,34,23,,1,0,5
Public Constructor,"org.mockito.internal.handler.NullResultGuardian.NullResultGuardian",,,,3,3,1,,,1
TypeVariable,"org.mockito.internal.handler.NullResultGuardian.T",0,0,0,0,0,,1,0,0
Public Method,"org.mockito.internal.handler.NullResultGuardian.getInvocationContainer",,,,3,3,1,,,1
Public Method,"org.mockito.internal.handler.NullResultGuardian.getMockSettings",,,,3,3,1,,,1
Public Method,"org.mockito.internal.handler.NullResultGuardian.handle",,,,9,8,2,,,2
Package,"org.mockito.internal.invocation",,,,2324,1581,,,,283
Public Interface,"org.mockito.internal.invocation.AbstractAwareMethod",0,2,1,3,3,,0,0,0
Abstract Method,"org.mockito.internal.invocation.AbstractAwareMethod.isAbstract",,,,1,1,0,,,0
Public Interface,"org.mockito.internal.invocation.ArgumentMatcherAction",1,5,1,24,3,,0,0,0
Abstract Method,"org.mockito.internal.invocation.ArgumentMatcherAction.apply",,,,22,1,0,,,0
Public Class,"org.mockito.internal.invocation.ArgumentsProcessor",4,0,4,53,39,,1,0,10
Public Static Method,"org.mockito.internal.invocation.ArgumentsProcessor.argumentsToMatchers",,,,11,11,3,,,3
Public Static Method,"org.mockito.internal.invocation.ArgumentsProcessor.expandArgs",,,,6,6,2,,,2
Private Static Method,"org.mockito.internal.invocation.ArgumentsProcessor.expandVarArgs",,,,19,17,4,,,4
Private Static Generic Method,"org.mockito.internal.invocation.ArgumentsProcessor.isNullOrEmpty",,,,3,3,1,,,1
TypeVariable,"org.mockito.internal.invocation.ArgumentsProcessor.isNullOrEmpty.T",0,0,0,0,0,,1,0,0
Public Class,"org.mockito.internal.invocation.DefaultInvocationFactory",14,0,6,40,34,,1,0,7
Public Method,"org.mockito.internal.invocation.DefaultInvocationFactory.createInvocation",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.DefaultInvocationFactory.createInvocation",,,,4,4,1,,,1
Private Method,"org.mockito.internal.invocation.DefaultInvocationFactory.createInvocation",,,,3,3,1,,,1
Public Static Method,"org.mockito.internal.invocation.DefaultInvocationFactory.createInvocation",,,,10,10,1,,,1
Private Static Method,"org.mockito.internal.invocation.DefaultInvocationFactory.createInvocation",,,,4,4,1,,,1
Private Static Method,"org.mockito.internal.invocation.DefaultInvocationFactory.createMockitoMethod",,,,7,7,2,,,2
Public Class,"org.mockito.internal.invocation.InterceptedInvocation",8,0,20,146,118,,1,88,22
Anonymous Class,"org.mockito.internal.invocation.InterceptedInvocation.(Anon_1)",0,0,2,7,7,,1,0,2
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.(Anon_1).invoke",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.(Anon_1).isInvokable",,,,3,3,1,,,1
Public Constructor,"org.mockito.internal.invocation.InterceptedInvocation.InterceptedInvocation",,,,14,14,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.callRealMethod",,,,6,6,2,,,2
Private Method,"org.mockito.internal.invocation.InterceptedInvocation.equalArguments",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.equals",,,,9,9,2,,,2
Public Generic Method,"org.mockito.internal.invocation.InterceptedInvocation.getArgument",,,,3,3,1,,,1
TypeVariable,"org.mockito.internal.invocation.InterceptedInvocation.getArgument.T",0,0,0,0,0,,1,0,0
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.getArguments",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.getLocation",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.getMethod",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.getMock",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.getRawArguments",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.getRawReturnType",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.getSequenceNumber",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.hashCode",,,,4,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.ignoreForVerification",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.isIgnoredForVerification",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.isVerified",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.markStubbed",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.markVerified",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.stubInfo",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InterceptedInvocation.toString",,,,3,3,1,,,1
Public Class,"org.mockito.internal.invocation.InvocationBuilder",9,0,13,114,88,,1,84,20
Public Method,"org.mockito.internal.invocation.InvocationBuilder.arg",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.argTypes",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.args",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.differentMethod",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.location",,,,8,8,1,,,1
Anonymous Class,"org.mockito.internal.invocation.InvocationBuilder.location.(Anon_1)",1,0,1,4,4,,1,0,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.location.(Anon_1).toString",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.method",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.method",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.mock",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.seq",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.simpleMethod",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.toInvocation",,,,38,29,8,,,8
Public Method,"org.mockito.internal.invocation.InvocationBuilder.toInvocationMatcher",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationBuilder.verified",,,,4,4,1,,,1
Public Class,"org.mockito.internal.invocation.InvocationComparator",1,0,1,8,5,,1,0,1
Public Method,"org.mockito.internal.invocation.InvocationComparator.compare",,,,3,3,1,,,1
Public Class,"org.mockito.internal.invocation.InvocationMarker",3,0,4,23,18,,1,0,6
Private Constructor,"org.mockito.internal.invocation.InvocationMarker.InvocationMarker",,,,1,1,1,,,1
Public Static Method,"org.mockito.internal.invocation.InvocationMarker.markVerified",,,,5,5,2,,,2
Public Static Method,"org.mockito.internal.invocation.InvocationMarker.markVerified",,,,4,4,1,,,1
Public Static Method,"org.mockito.internal.invocation.InvocationMarker.markVerifiedInOrder",,,,7,6,2,,,2
Public Class,"org.mockito.internal.invocation.InvocationMarkerTest",6,0,14,51,32,,2,0,3
Public Method,"org.mockito.internal.invocation.InvocationMarkerTest.shouldCaptureArguments",,,,15,10,1,,,1
Anonymous Class,"org.mockito.internal.invocation.InvocationMarkerTest.shouldCaptureArguments.(Anon_1)",2,0,15,3,3,,2,0,1
Public Method,"org.mockito.internal.invocation.InvocationMarkerTest.shouldCaptureArguments.(Anon_1).captureArgumentsFrom",,,,2,2,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMarkerTest.shouldMarkInvocationAsVerified",,,,12,7,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMarkerTest.shouldMarkInvocationsAsVerifiedInOrder",,,,16,10,1,,,1
Public Class,"org.mockito.internal.invocation.InvocationMatcher",9,2,14,128,99,,1,60,21
Public Constructor,"org.mockito.internal.invocation.InvocationMatcher.InvocationMatcher",,,,8,8,2,,,2
Public Constructor,"org.mockito.internal.invocation.InvocationMatcher.InvocationMatcher",,,,3,3,1,,,1
Private Method,"org.mockito.internal.invocation.InvocationMatcher.argumentsMatch",,,,4,4,1,,,1
Private Method,"org.mockito.internal.invocation.InvocationMatcher.captureArgument",,,,13,11,1,,,1
Anonymous Class,"org.mockito.internal.invocation.InvocationMatcher.captureArgument.(Anon_1)",2,0,1,10,8,,1,0,2
Public Method,"org.mockito.internal.invocation.InvocationMatcher.captureArgument.(Anon_1).apply",,,,7,6,2,,,2
Public Method,"org.mockito.internal.invocation.InvocationMatcher.captureArgumentsFrom",,,,4,4,1,,,1
Public Static Method,"org.mockito.internal.invocation.InvocationMatcher.createFrom",,,,7,7,2,,,2
Public Method,"org.mockito.internal.invocation.InvocationMatcher.getInvocation",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcher.getLocation",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcher.getMatchers",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcher.getMethod",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcher.hasSameMethod",,,,14,10,2,,,2
Public Method,"org.mockito.internal.invocation.InvocationMatcher.hasSimilarMethod",,,,22,17,5,,,5
Public Method,"org.mockito.internal.invocation.InvocationMatcher.matches",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcher.toString",,,,3,3,1,,,1
Public Class,"org.mockito.internal.invocation.InvocationMatcherTest",10,0,25,155,107,,2,64,14
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.setup",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_be_a_citizen_of_hashes",,,,10,8,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_be_similar_if_is_overloaded_but_used_with_different_arg",,,,9,7,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_capture_arguments_from_invocation",,,,13,8,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_capture_arguments_when_args_count_does_NOT_match",,,,11,6,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_capture_varargs_as_vararg",,,,13,8,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_create_from_invocations",,,,9,6,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_know_if_is_similar_to",,,,7,6,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_match_varargs_using_any_varargs",,,,12,7,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_not_be_similar_if_is_overloaded_but_used_with_the_same_arg",,,,11,8,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_not_be_similar_if_mocks_are_different",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_not_be_similar_to_verified_invocation",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_not_equal_if_number_of_arguments_differ",,,,7,6,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationMatcherTest.should_to_string_with_matchers",,,,9,8,1,,,1
Public Class,"org.mockito.internal.invocation.InvocationsFinder",8,0,14,181,129,,1,0,34
Private Constructor,"org.mockito.internal.invocation.InvocationsFinder.InvocationsFinder",,,,2,2,1,,,1
Private Static Class,"org.mockito.internal.invocation.InvocationsFinder.RemoveNotMatching",2,0,2,11,9,,1,0,2
Private Constructor,"org.mockito.internal.invocation.InvocationsFinder.RemoveNotMatching.RemoveNotMatching",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinder.RemoveNotMatching.isOut",,,,3,3,1,,,1
Private Static Class,"org.mockito.internal.invocation.InvocationsFinder.RemoveUnverifiedInOrder",2,0,2,11,9,,1,0,2
Public Constructor,"org.mockito.internal.invocation.InvocationsFinder.RemoveUnverifiedInOrder.RemoveUnverifiedInOrder",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinder.RemoveUnverifiedInOrder.isOut",,,,3,3,1,,,1
Public Static Method,"org.mockito.internal.invocation.InvocationsFinder.findAllMatchingUnverifiedChunks",,,,4,4,1,,,1
Public Static Method,"org.mockito.internal.invocation.InvocationsFinder.findFirstMatchingUnverifiedInvocation",,,,8,8,3,,,3
Public Static Method,"org.mockito.internal.invocation.InvocationsFinder.findFirstUnverified",,,,3,3,1,,,1
Static Method,"org.mockito.internal.invocation.InvocationsFinder.findFirstUnverified",,,,9,9,3,,,3
Public Static Method,"org.mockito.internal.invocation.InvocationsFinder.findFirstUnverifiedInOrder",,,,25,11,4,,,4
Public Static Method,"org.mockito.internal.invocation.InvocationsFinder.findInvocations",,,,3,3,1,,,1
Public Static Method,"org.mockito.internal.invocation.InvocationsFinder.findMatchingChunk",,,,25,9,2,,,2
Public Static Method,"org.mockito.internal.invocation.InvocationsFinder.findPreviousVerifiedInOrder",,,,9,8,2,,,2
Public Static Method,"org.mockito.internal.invocation.InvocationsFinder.findSimilarInvocation",,,,16,15,5,,,5
Public Static Method,"org.mockito.internal.invocation.InvocationsFinder.getAllLocations",,,,7,7,2,,,2
Private Static Method,"org.mockito.internal.invocation.InvocationsFinder.getFirstMatchingChunk",,,,11,11,4,,,4
Public Static Method,"org.mockito.internal.invocation.InvocationsFinder.getLastLocation",,,,8,8,2,,,2
Private Static Method,"org.mockito.internal.invocation.InvocationsFinder.removeVerifiedInOrder",,,,11,11,3,,,3
Public Class,"org.mockito.internal.invocation.InvocationsFinderTest",10,0,27,171,121,,2,42,16
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.setup",,,,7,6,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldFindActualInvocations",,,,7,6,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldFindAllMatchingUnverifiedChunks",,,,12,10,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldFindAllStackTraces",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldFindFirstSimilarInvocationByName",,,,6,5,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldFindFirstUnverifiedInOrder",,,,18,9,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldFindFirstUnverifiedInOrderAndRespectSequenceNumber",,,,13,7,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldFindFirstUnverifiedInvocation",,,,11,8,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldFindFirstUnverifiedInvocationOnMock",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldFindInvocationWithTheSameMethod",,,,8,6,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldFindMatchingChunk",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldFindPreviousInOrder",,,,10,8,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldGetLastStackTrace",,,,6,5,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldNotFindLocationsForEmptyInvocationsList",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldReturnAllChunksWhenModeIsAtLeastOnce",,,,7,6,1,,,1
Public Method,"org.mockito.internal.invocation.InvocationsFinderTest.shouldReturnAllChunksWhenWantedCountDoesntMatch",,,,7,6,1,,,1
Public Class,"org.mockito.internal.invocation.MatcherApplicationStrategy",6,0,8,114,66,,1,75,15
Private Constructor,"org.mockito.internal.invocation.MatcherApplicationStrategy.MatcherApplicationStrategy",,,,11,10,2,,,2
Enum Type,"org.mockito.internal.invocation.MatcherApplicationStrategy.MatcherApplicationType",1,0,2,3,3,,1,100,2
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategy.MatcherApplicationType.valueOf",,,,0,0,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategy.MatcherApplicationType.values",,,,0,0,1,,,1
Private Static Method,"org.mockito.internal.invocation.MatcherApplicationStrategy.appendLastMatcherNTimes",,,,9,8,2,,,2
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategy.forEachMatcherAndArgument",,,,31,13,4,,,4
Public Static Method,"org.mockito.internal.invocation.MatcherApplicationStrategy.getMatcherApplicationStrategyFor",,,,17,4,1,,,1
Private Static Method,"org.mockito.internal.invocation.MatcherApplicationStrategy.getMatcherApplicationType",,,,15,12,3,,,3
Private Static Method,"org.mockito.internal.invocation.MatcherApplicationStrategy.isLastMatcherVargargMatcher",,,,3,3,1,,,1
Private Static Method,"org.mockito.internal.invocation.MatcherApplicationStrategy.lastMatcher",,,,3,3,1,,,1
Private Static Method,"org.mockito.internal.invocation.MatcherApplicationStrategy.varargLength",,,,5,5,1,,,1
Public Class,"org.mockito.internal.invocation.MatcherApplicationStrategyTest",9,0,25,203,123,,2,57,14
Anonymous Class,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.(Anon_1)",1,0,1,5,5,,1,0,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.(Anon_1).apply",,,,3,3,1,,,1
Anonymous Class,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.(Anon_2)",1,0,1,5,5,,1,0,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.(Anon_2).apply",,,,3,3,1,,,1
Private Class,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.RecordingAction",1,0,3,17,14,,1,0,3
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.RecordingAction.apply",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.RecordingAction.assertContainsExactly",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.RecordingAction.assertIsEmpty",,,,3,3,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.before",,,,3,3,1,,,1
Private Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.mixedVarargs",,,,4,4,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.shouldAllowAnyObjectWithMixedVarargs",,,,11,6,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.shouldAllowAnyVarargMatchEntireVararg",,,,11,6,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.shouldAnyObjectVarargDealWithDifferentSizeOfArgs",,,,13,7,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.shouldKnowWhenActualArgsSizeIsDifferent",,,,11,6,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.shouldKnowWhenActualArgsSizeIsDifferent1",,,,11,6,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.shouldKnowWhenActualArgsSizeIsDifferent2",,,,11,6,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.shouldKnowWhenMatchersSizeIsDifferent",,,,11,6,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.shouldKnowWhenVarargsMatch",,,,11,6,1,,,1
Public Method,"org.mockito.internal.invocation.MatcherApplicationStrategyTest.shouldMatchAnyVarargEvenIfMatcherIsDecorated",,,,11,6,1,,,1
