Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,7,2,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,7,2,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,9,2,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,3,2,3
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,10,3,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,3,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,4,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,3,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,4,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,3,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemParser,JacORBSubsystemParser,4,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemResource,JacORBSubsystemResource,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemResource,JacORBSubsystemResource,6,2,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemResource,JacORBSubsystemResource,4,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemResource,JacORBSubsystemResource,3,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemResource,JacORBSubsystemResource,19,7,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemResource,JacORBSubsystemResource,6,2,6
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemResource,JacORBSubsystemResource,4,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacorbReloadRequiredWriteAttributeHandler,JacorbReloadRequiredWriteAttributeHandler,3,1,1
