Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
ant-rel-1.10.5,test,SpecialSeq,3,0,4,4,32,5,0,0,0.0,0,3
ant-rel-1.10.5,test,ContainsOnlyInner,0,0,1,0,5,1,0,0,-1.0,0,1
ant-rel-1.10.5,test,MethodParam,0,0,1,0,5,1,0,0,-1.0,0,0
ant-rel-1.10.5,test,Outer,0,0,0,0,4,0,0,0,-1.0,1,0
ant-rel-1.10.5,test,Inner,0,0,0,0,2,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),Task1,0,0,0,0,2,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),Alpha,0,0,1,1,5,1,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),Beta,0,0,2,2,9,2,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),A,1,0,0,0,3,0,0,0,-1.0,0,1
ant-rel-1.10.5,(default package),B,0,0,0,0,2,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),C,0,0,0,0,2,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),D,0,0,0,0,2,0,0,0,-1.0,1,0
ant-rel-1.10.5,(default package),E,0,0,1,0,5,1,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),A,0,0,0,0,4,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),Inner,0,0,0,0,2,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),B,0,0,0,0,2,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),A,0,0,0,0,6,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),Inner,0,0,0,0,4,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),Inner2,0,0,0,0,2,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),B,0,0,0,0,2,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),A,1,0,0,0,3,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),APrivate,0,0,0,0,2,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),B,0,0,0,0,2,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),AntTimestamp,0,0,1,1,14,1,0,0,-1.0,0,1
ant-rel-1.10.5,(default package),RemoteTimestamp,0,0,1,0,6,1,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),RemoteTimestampImpl,0,0,1,1,8,1,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),AssertionMain,0,0,1,1,9,1,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),AssertionTest,0,0,3,3,19,3,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),Simple,1,0,0,0,6,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),Simple,0,0,0,0,5,0,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),ExampleTest,0,0,1,1,5,1,0,0,-1.0,0,0
ant-rel-1.10.5,(default package),Find,3,0,4,4,25,7,0,0,0.0,4,0
ant-rel-1.10.5,(default package),FindTest,1,1,2,2,10,2,0,0,0.0,0,1
ant-rel-1.10.5,(default package),Find,3,0,5,4,36,12,0,0,0.0,0,2
ant-rel-1.10.5,(default package),FindTest,2,2,6,6,39,6,0,0,0.3333333333333333,0,3
ant-rel-1.10.5,(default package),Find,3,0,5,4,33,12,0,0,0.0,0,1
ant-rel-1.10.5,(default package),FindTest,2,2,6,6,39,6,0,0,0.3333333333333333,0,3
ant-rel-1.10.5,(default package),Find,5,0,6,5,53,17,0,0,0.0,0,1
ant-rel-1.10.5,(default package),FindTest,2,2,7,7,45,7,0,0,0.2857142857142857,0,3
ant-rel-1.10.5,(default package),Find,5,0,6,5,53,17,0,0,0.0,0,1
ant-rel-1.10.5,(default package),FindTest,2,2,7,7,45,7,0,0,0.2857142857142857,0,3
ant-rel-1.10.5,(default package),HelloWorld,4,0,8,8,66,11,0,0,0.25,0,0
ant-rel-1.10.5,(default package),Message,1,0,3,3,17,3,0,0,0.6666666666666666,0,0
ant-rel-1.10.5,(default package),HelloWorldTest,2,2,6,6,29,6,0,0,0.0,0,2
ant-rel-1.10.5,etc.testcases.taskdefs.javadoc.java,ClassToJavadoc,0,0,3,3,22,3,0,0,-1.0,0,0
ant-rel-1.10.5,org.dummy,Foo,0,0,1,1,5,1,0,0,-1.0,0,0
ant-rel-1.10.5,org.example,Foo,0,0,2,2,5,2,0,0,-1.0,0,0
