Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountLine,CountLineCode,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
Public Method,"org.apache.tools.ant.taskdefs.AntStructure.DTDPrinter.printTail",,,,3,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.AntStructure.DTDPrinter.printTargetAttrs",,,,16,13,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntStructure.DTDPrinter.printTargetDecl",,,,15,12,1,,,1
Public Interface,"org.apache.tools.ant.taskdefs.AntStructure.StructurePrinter",1,2,4,36,8,,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.AntStructure.StructurePrinter.printElementDecl",,,,10,2,0,,,0
Abstract Method,"org.apache.tools.ant.taskdefs.AntStructure.StructurePrinter.printHead",,,,11,2,0,,,0
Abstract Method,"org.apache.tools.ant.taskdefs.AntStructure.StructurePrinter.printTail",,,,5,1,0,,,0
Abstract Method,"org.apache.tools.ant.taskdefs.AntStructure.StructurePrinter.printTargetDecl",,,,5,1,0,,,0
Public Method,"org.apache.tools.ant.taskdefs.AntStructure.add",,,,8,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.AntStructure.areNmtokens",,,,11,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntStructure.execute",,,,61,42,8,,,8
Protected Method,"org.apache.tools.ant.taskdefs.AntStructure.isNmtoken",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntStructure.setOutput",,,,7,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.AntStructureTest",3,0,4,81,61,,1,0,4
Public Static Class,"org.apache.tools.ant.taskdefs.AntStructureTest.MyPrinter",1,0,4,44,40,,1,20,4
Public Method,"org.apache.tools.ant.taskdefs.AntStructureTest.MyPrinter.printElementDecl",,,,8,8,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntStructureTest.MyPrinter.printHead",,,,9,9,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntStructureTest.MyPrinter.printTail",,,,8,8,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntStructureTest.MyPrinter.printTargetDecl",,,,7,7,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntStructureTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntStructureTest.tearDown",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntStructureTest.test1",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntStructureTest.testCustomPrinter",,,,9,4,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.AntTest",11,0,36,564,449,,1,0,44
Private Class,"org.apache.tools.ant.taskdefs.AntTest.BasedirChecker",3,0,9,45,36,,1,81,12
Constructor,"org.apache.tools.ant.taskdefs.AntTest.BasedirChecker.BasedirChecker",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.BasedirChecker.buildFinished",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.BasedirChecker.buildStarted",,,,2,2,1,,,1
Method,"org.apache.tools.ant.taskdefs.AntTest.BasedirChecker.getError",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.BasedirChecker.messageLogged",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.BasedirChecker.targetFinished",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.BasedirChecker.targetStarted",,,,13,13,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.AntTest.BasedirChecker.taskFinished",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.BasedirChecker.taskStarted",,,,2,2,1,,,1
Private Class,"org.apache.tools.ant.taskdefs.AntTest.InputHandlerChecker",3,0,10,51,41,,1,80,12
Constructor,"org.apache.tools.ant.taskdefs.AntTest.InputHandlerChecker.InputHandlerChecker",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.InputHandlerChecker.buildFinished",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.InputHandlerChecker.buildStarted",,,,3,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.AntTest.InputHandlerChecker.check",,,,10,10,3,,,3
Method,"org.apache.tools.ant.taskdefs.AntTest.InputHandlerChecker.getError",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.InputHandlerChecker.messageLogged",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.InputHandlerChecker.targetFinished",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.InputHandlerChecker.targetStarted",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.InputHandlerChecker.taskFinished",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.InputHandlerChecker.taskStarted",,,,3,3,1,,,1
Private Class,"org.apache.tools.ant.taskdefs.AntTest.PropertyChecker",3,0,9,52,42,,1,80,13
Constructor,"org.apache.tools.ant.taskdefs.AntTest.PropertyChecker.PropertyChecker",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.PropertyChecker.buildFinished",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.PropertyChecker.buildStarted",,,,2,2,1,,,1
Method,"org.apache.tools.ant.taskdefs.AntTest.PropertyChecker.getError",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.PropertyChecker.messageLogged",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.PropertyChecker.targetFinished",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.PropertyChecker.targetStarted",,,,18,17,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.AntTest.PropertyChecker.taskFinished",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.PropertyChecker.taskStarted",,,,2,2,1,,,1
Private Class,"org.apache.tools.ant.taskdefs.AntTest.ReferenceChecker",4,0,9,77,67,,1,80,18
Constructor,"org.apache.tools.ant.taskdefs.AntTest.ReferenceChecker.ReferenceChecker",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.ReferenceChecker.buildFinished",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.ReferenceChecker.buildStarted",,,,2,2,1,,,1
Method,"org.apache.tools.ant.taskdefs.AntTest.ReferenceChecker.getError",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.ReferenceChecker.messageLogged",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.ReferenceChecker.targetFinished",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.ReferenceChecker.targetStarted",,,,41,40,10,,,10
Public Method,"org.apache.tools.ant.taskdefs.AntTest.ReferenceChecker.taskFinished",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.ReferenceChecker.taskStarted",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.tearDown",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.test1",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.test2",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.test3",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.test4",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.test4b",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.test5",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.test6",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testAntCoreLib",,,,6,5,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.AntTest.testBaseDirs",,,,10,10,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testBasedirTripleCall",,,,6,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testBlankTarget",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testDoNotInheritBasedir",,,,6,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testExplicitBasedir1",,,,6,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testExplicitBasedir2",,,,6,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testInfiniteLoopViaDepends",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testInheritBasedir",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testInheritPath",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testInputHandlerInheritance",,,,12,12,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testLogfilePlacement",,,,13,10,1,,,3
Lambda Method,"org.apache.tools.ant.taskdefs.AntTest.testLogfilePlacement.(lambda_expr_1)",,,,2,2,1,,,1
Lambda Method,"org.apache.tools.ant.taskdefs.AntTest.testLogfilePlacement.(lambda_expr_2)",,,,1,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testMultiSameProperty",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testMultiplePropertyFileChildren",,,,19,19,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testMultipleTargets",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testMultipleTargets2",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testOverrideWinsInheritAll",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testOverrideWinsNoInheritAll",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testPropertySet",,,,6,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testRefId",,,,13,13,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.AntTest.testReference",,,,11,11,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testReferenceInheritance",,,,14,14,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testReferenceNoInheritance",,,,16,16,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testReferenceRename",,,,11,11,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testTopLevelTarget",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testUserPropertyWinsInheritAll",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntTest.testUserPropertyWinsNoInheritAll",,,,5,5,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Antlib",8,0,44,149,92,,3,70,15
Public Method,"org.apache.tools.ant.taskdefs.Antlib.addTask",,,,8,3,1,,,1
Public Static Method,"org.apache.tools.ant.taskdefs.Antlib.createAntlib",,,,59,47,6,,,6
Public Method,"org.apache.tools.ant.taskdefs.Antlib.execute",,,,28,22,4,,,4
Private Method,"org.apache.tools.ant.taskdefs.Antlib.getClassLoader",,,,6,6,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.Antlib.setClassLoader",,,,10,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Antlib.setURI",,,,7,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.AntlibDefinition",2,4,42,57,22,,3,50,6
Public Method,"org.apache.tools.ant.taskdefs.AntlibDefinition.getAntlibClassLoader",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibDefinition.getURI",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibDefinition.setAntlibClassLoader",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibDefinition.setURI",,,,19,9,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.AntlibTest",2,0,8,75,52,,1,12,8
Public Static Class,"org.apache.tools.ant.taskdefs.AntlibTest.MyTask",0,0,39,5,5,,3,0,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibTest.MyTask.execute",,,,3,3,1,,,1
Public Static Class,"org.apache.tools.ant.taskdefs.AntlibTest.MyTask2",0,0,39,5,5,,3,0,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibTest.MyTask2.execute",,,,3,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.AntlibTest.isSharedJVM",,,,8,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibTest.testAntlibFile",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibTest.testAntlibResource",,,,9,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibTest.testAntlib_uri",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibTest.testAntlib_uri_auto",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibTest.testAntlib_uri_auto2",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AntlibTest.testNsCurrent",,,,4,4,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.AttributeNamespaceDef",4,0,43,26,14,,4,0,1
Public Method,"org.apache.tools.ant.taskdefs.AttributeNamespaceDef.execute",,,,17,12,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.AugmentReference",2,0,44,72,44,,3,50,11
Public Method,"org.apache.tools.ant.taskdefs.AugmentReference.checkProxyClass",,,,5,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AugmentReference.execute",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AugmentReference.getProxy",,,,15,12,3,,,3
Private Method,"org.apache.tools.ant.taskdefs.AugmentReference.hijackId",,,,12,12,3,,,3
Private Method,"org.apache.tools.ant.taskdefs.AugmentReference.restoreWrapperId",,,,13,9,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.AugmentReference.setProxy",,,,6,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Available",9,0,59,489,291,,3,88,65
Public Static Class,"org.apache.tools.ant.taskdefs.Available.FileDir",0,0,12,36,13,,2,66,3
Public Method,"org.apache.tools.ant.taskdefs.Available.FileDir.getValues",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.FileDir.isDir",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.FileDir.isFile",,,,8,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.Available.checkClass",,,,41,33,7,,,7
Private Method,"org.apache.tools.ant.taskdefs.Available.checkFile",,,,81,56,14,,,14
Private Method,"org.apache.tools.ant.taskdefs.Available.checkFile",,,,23,20,7,,,7
Private Method,"org.apache.tools.ant.taskdefs.Available.checkResource",,,,21,18,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.Available.createClasspath",,,,11,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Available.createFilepath",,,,12,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Available.eval",,,,60,54,12,,,12
Public Method,"org.apache.tools.ant.taskdefs.Available.execute",,,,29,21,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.Available.setClassname",,,,11,5,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Available.setClasspath",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setClasspathRef",,,,9,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setFile",,,,10,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setFilepath",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setIgnoresystemclasses",,,,9,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setProperty",,,,9,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setResource",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setSearchParents",,,,11,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setType",,,,14,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setType",,,,10,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setValue",,,,9,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setValue",,,,9,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.AvailableTest",3,0,31,281,153,,1,0,31
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.setUp",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test1",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test10",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test11",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test12",,,,8,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test13",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test13b",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test14",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test15",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test16",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test17",,,,8,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test18",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test19",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test2",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test20",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test21",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test22",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test23",,,,8,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test24",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test3",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test4",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test5",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test6",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test7",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test8",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.test9",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.testDoubleBasedir",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.testSearchInPathIsThere",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.testSearchInPathNotThere",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.testSearchParents",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.AvailableTest.testSearchParentsNot",,,,6,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.BUnzip2",4,0,54,81,48,,4,66,8
Protected Method,"org.apache.tools.ant.taskdefs.BUnzip2.extract",,,,42,38,6,,,6
Protected Method,"org.apache.tools.ant.taskdefs.BUnzip2.getDefaultExtension",,,,7,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.BUnzip2.supportsNonFileResources",,,,14,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.BUnzip2Test",3,0,5,36,29,,1,60,5
Public Method,"org.apache.tools.ant.taskdefs.BUnzip2Test.setUp",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BUnzip2Test.testDocumentationClaimsOnCopy",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BUnzip2Test.testRealTest",,,,3,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.BUnzip2Test.testRealTest",,,,6,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BUnzip2Test.testRealTestWithResource",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.BZip2",3,0,53,44,21,,4,0,3
Protected Method,"org.apache.tools.ant.taskdefs.BZip2.pack",,,,19,16,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.BZip2.supportsNonFileResources",,,,14,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.BZip2Test",3,0,4,73,49,,1,25,6
Public Method,"org.apache.tools.ant.taskdefs.BZip2Test.setUp",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BZip2Test.testDateCheck",,,,6,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BZip2Test.testRealTest",,,,41,26,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.BZip2Test.testResource",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Basename",2,0,43,87,35,,3,60,9
Public Method,"org.apache.tools.ant.taskdefs.Basename.execute",,,,15,10,3,,,3
Private Method,"org.apache.tools.ant.taskdefs.Basename.removeExtension",,,,13,10,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.Basename.setFile",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Basename.setProperty",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Basename.setSuffix",,,,7,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.BasenameTest",3,0,10,73,56,,1,0,10
Public Method,"org.apache.tools.ant.taskdefs.BasenameTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BasenameTest.test1",,,,4,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BasenameTest.test2",,,,4,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BasenameTest.test3",,,,4,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BasenameTest.test4",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BasenameTest.test5",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BasenameTest.testMultipleDots",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BasenameTest.testNoDots",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BasenameTest.testValueEqualsSuffixWithDot",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BasenameTest.testValueEqualsSuffixWithoutDot",,,,5,5,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.BindTargets",5,0,43,55,41,,3,53,11
Public Method,"org.apache.tools.ant.taskdefs.BindTargets.execute",,,,21,18,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.BindTargets.setExtensionPoint",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BindTargets.setOnMissingExtensionPoint",,,,7,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.BindTargets.setOnMissingExtensionPoint",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.BindTargets.setTargets",,,,4,4,1,,,2
Lambda Method,"org.apache.tools.ant.taskdefs.BindTargets.setTargets.(lambda_expr_1)",,,,1,1,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.BuildNumber",3,0,43,135,69,,3,55,13
Public Method,"org.apache.tools.ant.taskdefs.BuildNumber.execute",,,,30,17,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.BuildNumber.getBuildNumber",,,,21,12,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.BuildNumber.loadProperties",,,,15,9,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.BuildNumber.setFile",,,,9,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.BuildNumber.validate",,,,29,21,6,,,6
Public Class,"org.apache.tools.ant.taskdefs.CVSPass",3,0,44,134,82,,3,66,13
Public Constructor,"org.apache.tools.ant.taskdefs.CVSPass.CVSPass",,,,9,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CVSPass.execute",,,,50,36,7,,,7
Private Method,"org.apache.tools.ant.taskdefs.CVSPass.mangle",,,,7,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CVSPass.setCvsroot",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CVSPass.setPassfile",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CVSPass.setPassword",,,,8,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.CVSPassTest",4,0,7,75,56,,1,57,7
Public Method,"org.apache.tools.ant.taskdefs.CVSPassTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CVSPassTest.tearDown",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CVSPassTest.testNoCVSRoot",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CVSPassTest.testNoPassword",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CVSPassTest.testPassFile",,,,8,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CVSPassTest.testPassFileDuplicateEntry",,,,9,7,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CVSPassTest.testPassFileMultipleEntry",,,,9,7,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.CallTarget",7,0,52,229,97,,3,66,26
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.addConfiguredTarget",,,,12,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.addPropertyset",,,,11,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.addReference",,,,12,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.createParam",,,,10,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.execute",,,,19,14,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.handleErrorFlush",,,,15,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.handleErrorOutput",,,,16,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.handleFlush",,,,15,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.handleInput",,,,21,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.handleOutput",,,,15,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.init",,,,8,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.setInheritAll",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.setInheritRefs",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CallTarget.setTarget",,,,11,7,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.CallTargetTest",3,0,7,58,40,,1,0,7
Public Method,"org.apache.tools.ant.taskdefs.CallTargetTest.setUp",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CallTargetTest.testBlankTarget",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CallTargetTest.testInheritFilterset",,,,3,3,1,,,1
