Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountLine,CountLineCode,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
File,"AntBase.java",,,,197,52,,,,12
File,"AntCall.java",,,,89,15,,,,2
File,"AntClassLoader.java",,,,448,160,,,,26
File,"AntClassLoaderTest.java",,,,112,38,,,,8
File,"AntConfig.java",,,,176,49,,,,9
File,"AntConfigHandler.java",,,,160,47,,,,7
File,"AntContext.java",,,,102,10,,,,0
File,"AntException.java",,,,218,67,,,,17
File,"AntFilterReader.java",,,,172,74,,,,18
File,"AntLibDefinition.java",,,,115,21,,,,4
File,"AntLibFactory.java",,,,118,13,,,,0
File,"AntLibHandler.java",,,,191,79,,,,11
File,"AntLibManager.java",,,,360,182,,,,35
File,"AntLibrary.java",,,,279,103,,,,21
File,"AntLibrarySpec.java",,,,313,92,,,,22
File,"AntResolver.java",,,,143,69,,,,10
File,"AntSoundPlayer.java",,,,274,110,,,,26
File,"AntStarTeamCheckOut.java",,,,1114,366,,,,82
File,"AntStructure.java",,,,283,155,,,,21
File,"AntStructureTest.java",,,,74,13,,,,3
File,"AntTest.java",,,,477,356,,,,83
File,"AntXDocletTask.java",,,,98,31,,,,5
File,"Antidote.html",,,,98,0,0,,,0
File,"Antjar.java",,,,181,60,,,,9
File,"Antlib.java",,,,889,439,,,,97
File,"ArrayEnumeration.java",,,,111,24,,,,4
File,"AsiExtraField.java",,,,366,121,,,,23
File,"AsiExtraFieldTest.java",,,,178,97,,,,7
File,"AttributeInfo.java",,,,85,14,,,,0
File,"AttributeSetter.java",,,,176,49,,,,9
File,"Available.java",,,,541,291,,,,70
File,"AvailableTest.java",,,,237,113,,,,28
Public Class,"B",0,4,0,2,2,,2,0,0
Public Class,"B",0,0,0,2,2,,1,0,0
Public Class,"B",0,0,0,2,2,,1,0,0
Public Class,"B",0,0,0,2,2,,1,0,0
File,"B.java",,,,3,2,,,,0
File,"B.java",,,,66,10,,,,1
File,"B.java",,,,3,2,,,,0
File,"B.java",,,,3,2,,,,0
File,"B.java",,,,3,2,,,,0
File,"BUnzip2.java",,,,140,67,,,,15
File,"BUnzip2Test.java",,,,86,21,,,,4
File,"BZip2.java",,,,97,28,,,,4
File,"BZip2Constants.java",,,,136,67,,,,0
File,"BZip2Test.java",,,,95,28,,,,5
File,"Base64Encode.java",,,,115,30,,,,6
File,"BaseExtendSelector.java",,,,121,20,,,,3
File,"BaseFilterReader.java",,,,237,78,,,,20
File,"BaseFormatter.java",,,,98,26,,,,10
File,"BaseParamFilterReader.java",,,,111,22,,,,4
File,"BaseSelector.java",,,,145,30,,,,8
File,"BaseSelectorContainer.java",,,,292,102,,,,28
File,"BaseSelectorTest.java",,,,255,114,,,,24
File,"BaseStreamFormatter.java",,,,141,52,,,,10
File,"BaseTest.java",,,,157,69,,,,18
File,"BaseTestElement.java",,,,118,35,,,,7
File,"Basename.java",,,,142,36,,,,8
File,"BasenameTest.java",,,,121,50,,,,11
File,"BatchTest.java",,,,216,79,,,,15
File,"BatchTestElement.java",,,,104,25,,,,5
File,"BeanShellScriptTest.java",,,,81,13,,,,3
File,"Bootstrap.java",,,,94,21,,,,1
File,"BorlandDeploymentTool.java",,,,544,284,,,,51
File,"BorlandEJBTasks.html",,,,117,0,0,,,0
File,"BorlandGenerateClient.html",,,,76,0,0,,,0
File,"BorlandGenerateClient.java",,,,324,162,,,,29
File,"BriefFormatter.java",,,,84,20,,,,2
File,"BriefJUnitResultFormatter.java",,,,260,112,,,,20
File,"BuildElement.java",,,,170,41,,,,9
File,"BuildElementHandler.java",,,,145,40,,,,7
File,"BuildEvent.java",,,,173,43,,,,7
File,"BuildEvent.java",,,,237,53,,,,11
File,"BuildEventSupport.java",,,,250,106,,,,22
File,"BuildException.java",,,,246,69,,,,17
File,"BuildFileTest.java",,,,482,198,,,,43
File,"BuildHelper.java",,,,574,283,,,,55
File,"BuildListener.java",,,,142,11,,,,0
File,"BuildListener.java",,,,119,11,,,,0
File,"BuildListenerAdapter.java",,,,135,17,,,,7
File,"BuildLogger.java",,,,91,8,,,,0
File,"BuildLogger.java",,,,109,8,,,,0
File,"BuildNumber.java",,,,237,100,,,,17
File,"Builder.java",,,,222,109,,,,7
Public Class,"C",0,1,0,2,2,,1,0,0
File,"C.java",,,,3,2,,,,0
File,"CBZip2InputStream.java",,,,883,681,,,,130
File,"CBZip2OutputStream.java",,,,1683,1266,,,,246
File,"CCCheckin.java",,,,124,53,,,,13
File,"CCCheckin.java",,,,370,107,,,,26
File,"CCCheckout.java",,,,132,60,,,,16
File,"CCCheckout.java",,,,486,146,,,,36
File,"CCFile.java",,,,135,42,,,,10
File,"CCMCheck.java",,,,186,59,,,,13
File,"CCMCheckin.java",,,,73,9,,,,1
File,"CCMCheckinDefault.java",,,,74,9,,,,1
File,"CCMCheckout.java",,,,69,7,,,,1
File,"CCMCreateTask.java",,,,368,142,,,,31
File,"CCMReconfigure.java",,,,195,59,,,,13
File,"CCMatchingTask.java",,,,213,84,,,,18
File,"CCMkelem.java",,,,160,78,,,,17
File,"CCMklabel.java",,,,126,55,,,,13
File,"CCRmname.java",,,,124,50,,,,8
File,"CCUnCheckout.java",,,,170,39,,,,7
File,"CCUpdate.java",,,,358,104,,,,23
File,"CCUtils.java",,,,294,162,,,,31
File,"CRC.java",,,,167,92,,,,7
File,"CSharp.java",,,,1142,398,,,,93
File,"CVSEntry.java",,,,110,39,,,,9
File,"CVSPass.java",,,,202,97,,,,16
File,"CVSPassTest.java",,,,159,79,,,,13
File,"Cab.java",,,,354,188,,,,34
File,"CallTarget.java",,,,165,64,,,,11
File,"CallTarget.java",,,,226,79,,,,19
File,"Case.java",,,,169,75,,,,22
File,"ChainReaderHelper.java",,,,240,130,,,,27
File,"ChainableReader.java",,,,74,5,,,,0
File,"ChangeLogParser.java",,,,118,37,,,,1
File,"ChangeLogTask.java",,,,438,195,,,,37
File,"ChangeLogWriter.java",,,,140,53,,,,5
File,"Checksum.java",,,,448,265,,,,54
File,"ChecksumTest.java",,,,113,43,,,,8
File,"Chmod.java",,,,262,109,,,,23
File,"CircularDependencyChecker.java",,,,133,33,,,,7
File,"CircularDependencyException.java",,,,134,22,,,,6
File,"ClassCPInfo.java",,,,130,24,,,,5
File,"ClassConstants.java",,,,194,73,,,,15
File,"ClassFile.java",,,,183,85,,,,14
File,"ClassFile.java",,,,156,48,,,,7
File,"ClassFileIterator.java",,,,70,4,,,,0
File,"ClassFileSetTest.java",,,,161,80,,,,10
File,"ClassFileTest.java",,,,126,55,,,,10
File,"ClassFileUtils.java",,,,88,9,,,,2
File,"ClassIntrospector.java",,,,171,71,,,,11
File,"ClassLocator.java",,,,145,51,,,,10
File,"ClassNameHandler.java",,,,109,23,,,,5
File,"ClassNameReader.java",,,,160,71,,,,16
File,"ClassPathLoader.java",,,,201,86,,,,15
File,"ClassPathLoaderTest.java",,,,80,16,,,,2
File,"ClassfileSet.java",,,,206,68,,,,14
File,"ClasspathTestCollector.java",,,,196,94,,,,17
File,"ClearCase.java",,,,164,45,,,,7
File,"ClientElement.java",,,,261,137,,,,21
File,"CmdResult.java",,,,98,28,,,,6
File,"CollectionUtils.java",,,,136,46,,,,12
File,"CollectionUtilsTest.java",,,,139,73,,,,3
File,"Commandline.java",,,,449,253,,,,45
File,"Commandline.java",,,,556,271,,,,68
File,"CommandlineJava.java",,,,406,209,,,,53
File,"CommandlineJavaTest.java",,,,160,80,,,,6
File,"CommandlineTest.java",,,,183,96,,,,7
File,"CommonsLoggingListener.java",,,,210,107,,,,26
File,"Compatibility.java",,,,98,13,,,,2
File,"CompilerAdapter.java",,,,88,7,,,,0
File,"CompilerAdapterFactory.java",,,,207,96,,,,20
File,"ComponentLibrary.java",,,,106,12,,,,0
File,"ComponentManager.java",,,,919,522,,,,90
File,"ComponentService.java",,,,193,24,,,,0
File,"CompoundEnumeration.java",,,,132,25,,,,6
File,"Concat.java",,,,542,267,,,,54
File,"ConcatTest.java",,,,170,54,,,,12
File,"Condition.java",,,,71,5,,,,0
File,"ConditionBase.java",,,,201,31,,,,17
File,"ConditionTask.java",,,,127,33,,,,7
File,"ConditionTest.java",,,,268,148,,,,41
File,"ConfigException.java",,,,133,21,,,,6
File,"ConstantCPInfo.java",,,,100,13,,,,3
File,"ConstantPool.java",,,,391,158,,,,39
File,"ConstantPoolEntry.java",,,,258,82,,,,17
File,"Constants.java",,,,69,5,,,,0
File,"Contains.java",,,,112,24,,,,6
File,"ContainsSelector.java",,,,204,95,,,,20
File,"ContainsSelectorTest.java",,,,153,66,,,,6
File,"ContainsTest.java",,,,81,15,,,,2
File,"ContentGuesser.java",,,,100,14,,,,3
File,"Continuus.java",,,,169,49,,,,8
File,"Converter.java",,,,104,8,,,,0
File,"Copy.java",,,,568,324,,,,69
File,"CopyTest.java",,,,153,78,,,,15
File,"Copydir.java",,,,153,73,,,,14
File,"CopydirTest.java",,,,106,36,,,,10
File,"Copyfile.java",,,,131,52,,,,11
File,"CopyfileTest.java",,,,106,38,,,,10
File,"CoreDataService.java",,,,234,89,,,,17
File,"CoreEventService.java",,,,100,18,,,,3
File,"CoreExecService.java",,,,270,97,,,,17
File,"CoreFileService.java",,,,97,17,,,,2
File,"CoreInputService.java",,,,88,12,,,,2
File,"CovMerge.java",,,,234,120,,,,22
File,"CovReport.java",,,,417,208,,,,45
File,"Coverage.java",,,,528,274,,,,61
File,"Cvs.java",,,,84,5,,,,1
File,"CvsTagDiff.java",,,,428,188,,,,36
File,"CvsTagEntry.java",,,,105,41,,,,10
File,"CvsUser.java",,,,132,29,,,,7
Public Class,"D",0,0,0,2,2,,1,0,0
File,"D.java",,,,3,2,,,,0
File,"DDCreator.java",,,,170,52,,,,8
File,"DDCreatorHelper.java",,,,179,63,,,,10
File,"DOMElementWriter.java",,,,336,185,,,,41
File,"DOMElementWriterTest.java",,,,133,66,,,,5
File,"DOMUtil.java",,,,253,129,,,,30
File,"DTDLocation.java",,,,97,17,,,,4
File,"DataService.java",,,,141,14,,,,0
File,"DataType.java",,,,66,3,,,,0
File,"DataType.java",,,,211,66,,,,14
File,"DataType.java",,,,240,72,,,,16
File,"DataTypeAdapterTask.java",,,,143,46,,,,11
File,"DatatypeSubTask.java",,,,121,38,,,,7
File,"DatatypeTagsHandler.java",,,,125,42,,,,6
File,"DateSelector.java",,,,282,150,,,,32
File,"DateSelectorTest.java",,,,282,182,,,,11
File,"DateUtils.java",,,,259,88,,,,11
File,"DateUtilsTest.java",,,,130,58,,,,7
File,"DefaultCompilerAdapter.java",,,,514,314,,,,56
File,"DefaultInputHandler.java",,,,137,49,,,,6
File,"DefaultJspCompilerAdapter.java",,,,179,60,,,,13
File,"DefaultLogger.java",,,,334,128,,,,27
File,"DefaultLogger.java",,,,289,113,,,,30
File,"DefaultRmicAdapter.java",,,,416,217,,,,45
File,"DeferredSetter.java",,,,191,43,,,,10
File,"DeferredTask.java",,,,88,6,,,,0
File,"Definer.java",,,,342,173,,,,38
File,"DefinitionHandler.java",,,,144,35,,,,8
File,"Delete.java",,,,615,327,,,,79
File,"DeleteTest.java",,,,87,22,,,,6
File,"Deltree.java",,,,149,54,,,,12
File,"DeltreeTest.java",,,,81,16,,,,4
File,"DemuxOutputReceiver.java",,,,74,4,,,,0
File,"DemuxOutputStream.java",,,,198,64,,,,12
File,"DemuxOutputStream.java",,,,237,79,,,,15
File,"DemuxOutputTask.java",,,,110,39,,,,7
File,"Depend.java",,,,847,505,,,,102
File,"DependScanner.java",,,,254,90,,,,21
File,"DependSelector.java",,,,192,81,,,,17
File,"DependSelectorTest.java",,,,218,124,,,,7
File,"DependSet.java",,,,333,154,,,,33
File,"DependSetTest.java",,,,102,32,,,,9
File,"DependTest.java",,,,206,94,,,,14
File,"DependencyAnalyzer.java",,,,167,17,,,,0
File,"DependencyVisitor.java",,,,182,56,,,,12
File,"DepthSelector.java",,,,209,98,,,,21
File,"DepthSelectorTest.java",,,,200,109,,,,9
File,"Description.java",,,,87,11,,,,2
File,"DescriptionTest.java",,,,102,32,,,,7
File,"DescriptorHandler.java",,,,382,193,,,,43
File,"DeweyDecimal.java",,,,282,117,,,,31
File,"Diagnostics.java",,,,323,182,,,,36
File,"DirSet.java",,,,85,16,,,,4
File,"DirSetTest.java",,,,100,34,,,,5
File,"DirectoryIterator.java",,,,213,67,,,,12
File,"DirectoryScanner.java",,,,962,370,,,,84
File,"DirectoryScanner.java",,,,266,63,,,,0
File,"DirectoryScannerTest.java",,,,208,106,,,,19
File,"Dirname.java",,,,120,25,,,,5
File,"DirnameTest.java",,,,104,37,,,,9
File,"DoubleCPInfo.java",,,,95,14,,,,3
File,"DummyTaskAbstract.java",,,,68,9,,,,2
File,"DummyTaskInterface.java",,,,61,4,,,,0
File,"DummyTaskOk.java",,,,67,8,,,,2
File,"DummyTaskOkNonTask.java",,,,65,7,,,,2
File,"DummyTaskWithNonPublicExecute.java",,,,65,7,,,,2
File,"DummyTaskWithNonVoidExecute.java",,,,66,8,,,,2
File,"DummyTaskWithoutDefaultConstructor.java",,,,67,8,,,,2
File,"DummyTaskWithoutExecute.java",,,,65,7,,,,2
File,"DummyTaskWithoutPublicConstructor.java",,,,67,8,,,,2
File,"DynamicConfigurator.java",,,,83,6,,,,0
File,"DynamicLibrary.java",,,,166,42,,,,6
File,"DynamicTask.java",,,,82,21,,,,5
File,"DynamicTest.java",,,,76,17,,,,3
File,"EJBDeploymentTool.java",,,,91,11,,,,0
File,"Ear.java",,,,173,65,,,,11
File,"Echo.java",,,,174,65,,,,15
File,"EchoProperties.java",,,,287,94,,,,19
File,"EchoPropertiesTest.java",,,,203,91,,,,18
File,"EchoTest.java",,,,91,25,,,,5
File,"EjbJar.java",,,,613,211,,,,39
File,"Ejbc.java",,,,225,78,,,,13
File,"EjbcHelper.java",,,,291,134,,,,21
File,"ElementHandler.java",,,,369,119,,,,21
File,"EmailAddress.java",,,,135,29,,,,8
File,"EmailTask.java",,,,528,234,,,,48
File,"EnumeratedAttribute.java",,,,157,41,,,,11
File,"EnumeratedAttributeTest.java",,,,124,55,,,,11
File,"Enumerations.java",,,,216,54,,,,13
File,"Environment.java",,,,128,54,,,,14
File,"Equals.java",,,,111,30,,,,8
File,"EqualsTest.java",,,,94,25,,,,3
File,"ErrorInQuitException.java",,,,76,7,,,,1
File,"EventDispatcher.java",,,,180,92,,,,16
File,"EventService.java",,,,81,7,,,,0
File,"ExceptionData.java",,,,133,39,,,,12
File,"Exec.java",,,,269,156,,,,32
File,"ExecService.java",,,,162,22,,,,0
File,"ExecTask.java",,,,432,229,,,,52
File,"Execute.java",,,,903,489,,,,91
File,"ExecuteJava.java",,,,240,134,,,,25
File,"ExecuteJavaTest.java",,,,149,64,,,,8
File,"ExecuteOn.java",,,,439,248,,,,47
File,"ExecuteStreamHandler.java",,,,101,11,,,,0
File,"ExecuteWatchdog.java",,,,212,68,,,,15
File,"ExecuteWatchdogTest.java",,,,200,102,,,,17
File,"ExecutionComponent.java",,,,100,9,,,,0
File,"ExecutionContext.java",,,,170,45,,,,9
File,"ExecutionException.java",,,,133,21,,,,6
File,"ExecutionException.java",,,,136,23,,,,6
File,"ExecutionManager.java",,,,203,72,,,,12
File,"Exit.java",,,,136,43,,,,12
File,"ExitException.java",,,,85,11,,,,2
File,"Expand.java",,,,310,178,,,,38
File,"ExpandProperties.java",,,,150,43,,,,8
File,"ExtendFileSelector.java",,,,78,5,,,,0
File,"ExtendSelector.java",,,,230,107,,,,25
File,"Extension.java",,,,788,377,,,,59
File,"ExtensionAdapter.java",,,,281,121,,,,17
File,"ExtensionResolver.java",,,,81,9,,,,0
File,"ExtensionSet.java",,,,169,61,,,,8
File,"ExtensionUtil.java",,,,262,142,,,,17
File,"ExtraAttribute.java",,,,129,37,,,,7
File,"ExtraFieldUtils.java",,,,205,100,,,,18
File,"ExtraFieldUtilsTest.java",,,,151,73,,,,7
File,"FTP.java",,,,1065,653,,,,136
File,"FacadeTaskHelper.java",,,,174,47,,,,12
File,"FacadeTaskHelperTest.java",,,,100,33,,,,3
File,"FailTest.java",,,,110,43,,,,9
File,"FieldRefCPInfo.java",,,,167,49,,,,8
File,"FileConverter.java",,,,101,21,,,,3
File,"FileList.java",,,,173,76,,,,19
File,"FileListTest.java",,,,184,105,,,,12
File,"FileNameMapper.java",,,,93,6,,,,0
File,"FileScanner.java",,,,193,18,,,,0
File,"FileScanner.java",,,,175,21,,,,0
File,"FileSelector.java",,,,85,7,,,,0
File,"FileSelector.java",,,,67,7,,,,0
File,"FileService.java",,,,77,6,,,,0
File,"FileSet.java",,,,341,169,,,,44
File,"FileSet.java",,,,90,16,,,,4
File,"FileSetTest.java",,,,83,14,,,,2
File,"FileTypeSelector.java",,,,128,61,,,,15
File,"FileUtils.java",,,,882,500,,,,102
File,"FileUtils.java",,,,255,122,,,,24
File,"FileUtilsTest.java",,,,418,250,,,,22
File,"FilenameSelector.java",,,,195,77,,,,17
File,"FilenameSelectorTest.java",,,,167,73,,,,6
File,"FilesMatch.java",,,,127,30,,,,5
File,"Filter.java",,,,134,40,,,,8
File,"FilterChain.java",,,,167,78,,,,17
File,"FilterElement.java",,,,137,40,,,,8
File,"FilterFormatter.java",,,,124,46,,,,13
File,"FilterSet.java",,,,316,131,,,,31
File,"FilterSetCollection.java",,,,127,31,,,,8
File,"FilterSetTest.java",,,,172,91,,,,14
File,"FilterStackFormatter.java",,,,169,70,,,,13
File,"FilterStackFormatterTest.java",,,,160,71,,,,13
File,"FilterTest.java",,,,151,77,,,,16
File,"Filters.java",,,,178,65,,,,18
File,"FixCRLF.java",,,,1053,651,,,,143
File,"FixCrLfTest.java",,,,215,121,,,,23
File,"FlatFileNameMapper.java",,,,85,8,,,,3
File,"FlexInteger.java",,,,88,13,,,,3
File,"FlexIntegerTest.java",,,,109,38,,,,9
File,"FloatCPInfo.java",,,,93,14,,,,3
File,"Formatter.java",,,,74,7,,,,0
File,"FormatterElement.java",,,,225,88,,,,20
File,"FormatterRecorder.java",,,,74,10,,,,1
File,"Frame.java",,,,1037,486,,,,97
File,"FrontendUtils.java",,,,136,43,,,,6
File,"FullAnalyzer.java",,,,163,74,,,,15
File,"FunctionalRequirements.html",,,,54,0,0,,,0
File,"GUnzip.java",,,,125,51,,,,11
File,"GUnzipTest.java",,,,101,33,,,,7
File,"GZip.java",,,,96,24,,,,4
File,"Gcj.java",,,,150,57,,,,10
File,"GenerateKey.java",,,,412,223,,,,45
File,"GenericDeploymentTool.java",,,,951,484,,,,96
File,"GenericHotDeploymentTool.java",,,,172,43,,,,10
File,"Get.java",,,,432,230,,,,42
File,"GetTest.java",,,,104,35,,,,9
File,"GlobPatternMapper.java",,,,156,45,,,,7
File,"GlobPatternMapperTest.java",,,,137,63,,,,5
File,"GzipTest.java",,,,110,41,,,,9
File,"HeadFilter.java",,,,187,54,,,,13
File,"HotDeploymentTool.java",,,,99,12,,,,0
File,"Http.java",,,,115,46,,,,8
File,"HttpAuthenticationStrategy.java",,,,88,9,,,,0
File,"HttpBasicAuth.java",,,,109,24,,,,3
File,"HttpDigestAuth.java",,,,100,20,,,,3
File,"HttpGet.java",,,,93,13,,,,2
File,"HttpHead.java",,,,112,21,,,,4
File,"HttpPost.java",,,,224,76,,,,14
File,"HttpRequestParameter.java",,,,141,25,,,,6
File,"HttpTask.java",,,,1145,469,,,,110
File,"IContract.java",,,,889,378,,,,82
File,"IPlanetDeploymentTool.java",,,,423,152,,,,25
File,"IPlanetEjbc.java",,,,1534,777,,,,160
File,"IPlanetEjbcTask.java",,,,356,142,,,,29
File,"IdentityMapper.java",,,,83,8,,,,3
File,"Ilasm.java",,,,547,172,,,,42
File,"ImmutableTest.java",,,,115,40,,,,9
File,"ImplementationSpecificArgument.java",,,,87,18,,,,4
File,"ImplementationSpecificArgumentTest.java",,,,96,31,,,,2
File,"Import.java",,,,158,53,,,,12
File,"ImportInfo.java",,,,120,24,,,,5
File,"IncludeHandler.java",,,,139,42,,,,7
File,"IncludeTest.java",,,,148,76,,,,14
File,"InitConfig.java",,,,350,120,,,,23
File,"InitException.java",,,,145,38,,,,8
File,"InitUtils.java",,,,87,16,,,,3
File,"InitializeClassTest.java",,,,101,35,,,,4
File,"InnerClassFilenameFilter.java",,,,77,20,,,,4
File,"Input.java",,,,146,41,,,,8
File,"InputHandler.java",,,,77,5,,,,0
File,"InputRequest.java",,,,107,23,,,,6
File,"InputRequest.java",,,,117,23,,,,6
File,"InputRequest.java",,,,71,6,,,,1
File,"InputService.java",,,,74,6,,,,0
File,"InputTest.java",,,,118,48,,,,10
File,"IntegerCPInfo.java",,,,93,14,,,,3
File,"InterfaceMethodRefCPInfo.java",,,,174,50,,,,8
File,"IntrospectionHelper.java",,,,913,428,,,,91
File,"IntrospectionHelper.java",,,,706,459,,,,99
File,"IntrospectionHelperTest.java",,,,210,135,,,,23
File,"IsFalse.java",,,,91,15,,,,3
File,"IsSet.java",,,,81,14,,,,3
File,"IsTrue.java",,,,91,15,,,,3
File,"JAXPUtils.java",,,,211,70,,,,15
File,"JAXPUtilsTest.java",,,,80,19,,,,3
File,"JDBCTask.java",,,,487,193,,,,44
File,"JDependTask.java",,,,448,214,,,,47
File,"JJTree.java",,,,271,128,,,,23
File,"JUnitClassLoaderTest.java",,,,75,12,,,,2
File,"JUnitHelper.java",,,,198,78,,,,16
File,"JUnitReportTest.java",,,,94,21,,,,5
File,"JUnitResultFormatter.java",,,,92,11,,,,0
File,"JUnitTask.java",,,,212,50,,,,1
File,"JUnitTest.java",,,,179,67,,,,15
File,"JUnitTestRunner.java",,,,630,342,,,,69
File,"JUnitTestRunnerTest.java",,,,190,100,,,,29
File,"JUnitVersionHelper.java",,,,116,39,,,,6
File,"JUnitVersionHelperTest.java",,,,119,47,,,,12
File,"JakartaOroMatcher.java",,,,171,65,,,,15
File,"JakartaOroMatcherTest.java",,,,72,9,,,,2
File,"JakartaOroRegexp.java",,,,118,48,,,,8
File,"JakartaOroRegexpTest.java",,,,72,9,,,,2
File,"JakartaRegexpMatcher.java",,,,158,64,,,,15
File,"JakartaRegexpMatcherTest.java",,,,102,27,,,,7
File,"JakartaRegexpRegexp.java",,,,111,44,,,,8
File,"JakartaRegexpRegexpTest.java",,,,101,27,,,,7
File,"Jar.java",,,,265,109,,,,15
File,"JarFileIterator.java",,,,146,47,,,,8
File,"JarLibAvailableTask.java",,,,210,98,,,,17
File,"JarLibDisplayTask.java",,,,165,67,,,,10
File,"JarLibManifestTask.java",,,,378,180,,,,24
File,"JarLibResolveTask.java",,,,353,187,,,,26
File,"JarTest.java",,,,222,135,,,,31
File,"Jasper41Mangler.java",,,,132,42,,,,9
File,"JasperC.java",,,,174,80,,,,10
File,"Java.java",,,,537,292,,,,67
File,"JavaCC.java",,,,379,175,,,,38
File,"JavaClassHelper.java",,,,103,35,,,,5
File,"JavaEnvUtils.java",,,,366,165,,,,29
File,"JavaEnvUtilsTest.java",,,,175,94,,,,14
File,"JavaTest.java",,,,217,101,,,,25
File,"Javac.java",,,,865,406,,,,106
File,"Javac12.java",,,,131,49,,,,5
File,"Javac13.java",,,,113,29,,,,3
File,"JavacExternal.java",,,,86,16,,,,2
File,"JavacTest.java",,,,250,144,,,,9
File,"Javadoc.java",,,,1814,939,,,,228
File,"Javah.java",,,,449,209,,,,49
File,"JbossDeploymentTool.java",,,,110,28,,,,5
File,"Jdk14RegexpMatcher.java",,,,170,68,,,,16
File,"Jdk14RegexpMatcherTest.java",,,,107,39,,,,10
File,"Jdk14RegexpRegexp.java",,,,125,55,,,,10
File,"Jdk14RegexpRegexpTest.java",,,,108,39,,,,10
File,"Jikes.java",,,,237,93,,,,19
File,"Jikes.java",,,,162,69,,,,9
File,"JikesOutputParser.java",,,,207,81,,,,22
File,"JlinkTask.java",,,,214,88,,,,21
File,"JonasDeploymentTool.java",,,,838,382,,,,73
File,"JonasHotDeploymentTool.java",,,,282,97,,,,22
File,"JspC.java",,,,661,317,,,,73
File,"JspCompilerAdapter.java",,,,100,10,,,,0
File,"JspCompilerAdapterFactory.java",,,,158,43,,,,9
File,"JspMangler.java",,,,81,6,,,,0
File,"JspNameMangler.java",,,,192,79,,,,14
File,"JspcTest.java",,,,268,88,,,,16
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
Public Class,"Junk1",0,0,1,12,9,,1,0,2
File,"Junk1.java",,,,12,9,,,,2
File,"Junk1.java",,,,12,9,,,,2
Public Static Method,"Junk1.main",,,,9,6,2,,,2
Public Static Method,"Junk1.main",,,,9,6,2,,,2
Public Static Method,"Junk1.main",,,,9,6,2,,,2
